0x9E3779BA 1.866785977 1.867571451 1.872545823 1.872432675 1.869426803 1.871890402 1.866339330 1.863024685 1.871379187 1.884368213 1.887819662 1.881693421 1.895359366 1.866361243 1.869219026 1.873493195 1.872610863
0x61C88647 1.871462662 1.865372034 1.867112634 1.871572570 1.866785245 1.869236718 1.865980792 1.873309572 1.867070040 1.868897624 1.866926569 1.862472254 1.867501846 1.906515847 1.872331895 1.868044875 1.878569653
